,Name,address,latitude,longitude
0,Областной дом народного творчества,"ул. Профессора Баранова, 45",54.720380019732,20.50516002835
1,Янтарь,"Судостроительная ул., 2",54.680980003756,20.483930008711
2,Дворец творчества детей и молодежи,"ул. Сергеева, 10",54.717590019441,20.518169999364
3,Дворец творчества детей и молодежи,"ул. Сергеева, 10, этаж 1",54.717590019441,20.518169999364
4,Дом Искусств,"Ленинский просп., 155",54.696730018918,20.501650022576
5,Областной центр культуры молодежи,"Бассейная ул., 42",54.720309988931,20.45334997608
6,МАУДО Дом детского творчества Родник,"Нефтяная ул., 2",54.713709994552,20.455230036962
7,МАУДО ДДТ Родник,"ул. Менделеева, 17",54.714879982506,20.436620032618
8,Музей детского движения,"ул. Сергеева, 10, этаж 4, комната 63",54.717590019441,20.518169999364
