,Name,address,latitude,longitude
0,Генконсульство Германии,"ул. Тельмана, 14",54.73243998584,20.519870016966
1,Генеральное консульство Литовской Республики,"Пролетарская ул., 133",54.725490005093,20.513960020856
2,Генеральное консульство Республики Польша,"ул. Каштановая Аллея, 51",54.749760015285,20.444890037386
3,Отделение Посольства Республики Беларусь,"ул. Дмитрия Донского, 35А",54.714599985031,20.470460038851
4,Почётное консульство Республики Армения,"ул. Герцена, 1Д",54.746439985347,20.522249974554
5,Консульство Республики Казахстан в РФ,"ул. Литовский Вал, 48",54.712889992964,20.535720028233
6,Резиденция почётного консула Греческой Республики,"ул. Огарёва, 33",54.718779998235,20.466590030336
7,Резиденция почётного консула Республики Хорватия,"ул. Кутузова, 10",54.720200018361,20.469390005092
8,Посольство Латвийской Республики,"ул. Энгельса, 52А",54.721810014323,20.460460009268
